transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13773,32,535,2017-07-26,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
1804,100,535,2017-10-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
12233,30,536,2017-10-08,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0
12753,100,536,2017-10-21,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0
5330,3,536,2017-11-12,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0
2544,100,536,2017-11-28,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0
7750,0,537,2017-05-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0
12785,35,537,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
13174,41,537,2017-11-11,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
5683,66,538,2017-01-06,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42105.0
9179,63,538,2017-03-10,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
16884,66,538,2017-04-21,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647.0
12343,74,538,2017-05-23,0.0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0
15741,46,538,2017-07-26,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37220.0
11404,26,538,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888.0
19146,44,538,2017-12-26,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0
11411,0,539,2017-01-03,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
11039,0,539,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
14604,59,539,2017-06-03,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
4283,22,539,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
1274,93,539,2017-07-22,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
10600,99,539,2017-09-01,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
14946,35,539,2017-09-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
5093,0,539,2017-11-24,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
14151,97,540,2017-03-02,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
13359,28,540,2017-05-24,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
16124,21,540,2017-06-04,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
14258,19,540,2017-07-29,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
4793,11,540,2017-09-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
16196,32,540,2017-10-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
18157,62,541,2017-02-05,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0
9315,77,541,2017-03-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873.0
282,1,541,2017-05-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258.0
16077,4,541,2017-06-09,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
17374,26,541,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0
4337,92,542,2017-01-19,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
13233,72,542,2017-02-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19917,24,542,2017-05-27,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
9708,2,542,2017-06-14,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
14201,8,542,2017-10-12,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
3689,21,542,2017-11-22,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
7895,29,543,2017-01-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37698.0
549,1,543,2017-01-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
11348,64,543,2017-06-04,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996.0
6102,22,543,2017-07-14,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455.0
19346,4,543,2017-12-30,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0
8285,97,544,2017-01-09,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0
4409,0,544,2017-01-23,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0
17366,18,544,2017-03-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0
4637,46,544,2017-07-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526.0
11081,3,545,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39031.0
9562,15,545,2017-01-21,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0
11339,3,545,2017-05-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996.0
1583,55,545,2017-05-16,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34586.0
6823,66,545,2017-06-14,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499.0
14112,21,545,2017-12-24,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35052.0
15855,92,546,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145.0
10907,70,546,2017-02-14,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,37874.0
18391,3,546,2017-07-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39031.0
17519,3,546,2017-08-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873.0
240,21,546,2017-11-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0
492,90,547,2017-01-11,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
16270,55,547,2017-03-01,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
8836,97,547,2017-03-13,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
16508,47,547,2017-09-06,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
7551,7,547,2017-09-17,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
18061,85,547,2017-10-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
18371,4,548,2017-01-10,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487.0
11885,0,548,2017-01-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455.0
4261,58,548,2017-03-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0
16669,32,548,2017-03-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,37874.0
3031,0,548,2017-09-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052.0
10793,95,548,2017-12-09,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0
14297,92,548,2017-12-20,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143.0
11612,42,549,2017-02-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,42218.0
4710,40,549,2017-02-28,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35052.0
9933,5,549,2017-03-12,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37626.0
4932,5,549,2017-05-17,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,36367.0
19571,45,549,2017-05-24,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,42145.0
14325,53,549,2017-09-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37499.0
14089,17,549,2017-10-14,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,33879.0
11849,54,549,2017-11-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667.0
14036,77,550,2017-06-12,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
234,71,550,2017-09-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
7679,72,550,2017-11-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
3352,72,550,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
17411,9,550,2017-12-16,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
2152,34,551,2017-02-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
3040,92,551,2017-05-31,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
9175,0,551,2017-06-09,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
17777,0,551,2017-07-31,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
17658,34,552,2017-03-01,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0
2993,9,552,2017-03-17,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052.0
6742,0,552,2017-06-16,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
400,0,552,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
17422,1,553,2017-02-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
2532,18,553,2017-06-03,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0
14244,71,553,2017-06-13,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0
17211,11,553,2017-08-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693.0
13674,40,553,2017-11-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0
16412,98,553,2017-12-11,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
7912,46,554,2017-08-05,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,38991.0
10121,36,554,2017-11-04,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36498.0
17381,2,554,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
14140,54,555,2017-01-02,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
7806,39,555,2017-04-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
18161,85,555,2017-06-10,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
6453,1,555,2017-07-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
9141,43,556,2017-06-04,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
8952,30,556,2017-06-25,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
12792,83,556,2017-08-05,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
3410,24,556,2017-08-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19429,88,556,2017-12-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
12400,48,557,2017-02-08,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0
13758,2,557,2017-07-02,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0
3144,63,558,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
9362,33,558,2017-02-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
13941,44,558,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
15726,56,558,2017-07-05,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
13076,92,558,2017-07-19,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
12697,31,558,2017-10-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
5927,66,558,2017-11-25,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
9342,0,559,2017-04-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0
4307,93,559,2017-08-11,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35560.0
15850,84,559,2017-10-11,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
1527,54,559,2017-12-24,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0
6052,30,560,2017-02-24,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
7591,37,560,2017-03-25,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
8379,94,560,2017-05-08,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
17965,4,560,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
15154,43,560,2017-11-04,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
17556,18,560,2017-11-19,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
16463,25,561,2017-02-16,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
6132,54,561,2017-05-21,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
14326,19,561,2017-07-11,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
12707,14,561,2017-10-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
10103,69,561,2017-11-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
18650,85,561,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
3884,19,562,2017-01-11,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
14628,11,562,2017-01-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
3069,10,562,2017-05-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
17691,84,562,2017-08-31,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
3613,32,562,2017-11-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
11541,55,563,2017-03-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0
17136,49,563,2017-04-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259.0
1700,22,563,2017-05-16,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0
10561,84,563,2017-08-05,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0
2050,20,563,2017-08-08,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0
15365,18,563,2017-10-21,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,39880.0
16585,90,563,2017-11-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874.0
1386,76,564,2017-01-05,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
1059,81,564,2017-08-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
11794,28,564,2017-10-02,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
18584,25,564,2017-10-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
7446,0,564,2017-11-08,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
9576,32,564,2017-12-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
864,95,565,2017-01-03,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
13988,21,565,2017-01-11,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34115.0
7731,44,565,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427.0
1109,21,565,2017-02-22,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0
8711,76,565,2017-03-16,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0
6067,57,565,2017-05-22,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779.0
8532,60,565,2017-08-03,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0
11388,78,565,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
16052,64,565,2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
12519,6,565,2017-09-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0
1373,72,566,2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143.0
13276,31,566,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38482.0
13024,85,566,2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0
15917,56,567,2017-06-03,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
15833,6,567,2017-07-03,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
10388,41,567,2017-10-04,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
17353,69,567,2017-10-31,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
12633,70,568,2017-02-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
11015,15,568,2017-03-09,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
2468,14,568,2017-05-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
5822,19,568,2017-06-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
9627,1,568,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
7784,49,568,2017-09-27,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
5358,86,568,2017-09-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
18880,3,569,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996.0
2171,3,569,2017-05-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0
12172,63,569,2017-05-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216.0
19668,55,569,2017-09-23,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40649.0
19186,38,570,2017-04-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0
4315,50,570,2017-05-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0
18139,22,570,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455.0
11563,1,570,2017-10-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0
8843,26,570,2017-11-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
14940,24,570,2017-11-25,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,34115.0
13902,93,571,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
9626,95,571,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
19597,83,571,2017-10-19,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
6730,86,572,2017-03-01,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618.0
6814,0,572,2017-08-16,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
8156,62,572,2017-08-18,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0
13930,0,572,2017-08-25,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,40672.0
14312,43,572,2017-09-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,33429.0
16031,27,572,2017-12-17,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361.0
5937,64,573,2017-04-17,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668.0
10006,7,573,2017-09-16,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33429.0
13305,65,574,2017-02-12,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
15225,31,574,2017-02-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0
5147,35,574,2017-03-20,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
9611,16,574,2017-03-28,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
13423,0,575,2017-03-31,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0
3795,96,575,2017-04-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0
17958,71,576,2017-03-27,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0
6718,95,576,2017-06-09,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0
5334,48,576,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0
2646,3,576,2017-10-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0
1881,12,576,2017-12-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0
10182,60,576,2017-12-23,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647.0
10355,34,577,2017-02-18,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750.0
7956,6,577,2017-03-25,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549.0
6662,56,577,2017-04-16,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42172.0
5039,39,577,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071.0
3836,14,577,2017-05-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
8375,95,577,2017-07-14,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0
17113,73,577,2017-08-23,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455.0
18770,96,577,2017-08-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0
16274,5,577,2017-10-04,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298.0
14848,81,577,2017-10-29,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0
16674,52,577,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779.0
17419,93,578,2017-02-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39427.0
1545,23,578,2017-03-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0
7203,97,578,2017-03-23,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0
17654,69,578,2017-04-29,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
9226,0,578,2017-05-02,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
13944,0,578,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41848.0
5250,18,578,2017-06-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339.0
4093,39,579,2017-01-04,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
6130,86,579,2017-02-11,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
224,69,579,2017-04-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
9638,52,579,2017-04-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
17096,16,579,2017-06-28,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0
6009,64,579,2017-07-16,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
10434,19,579,2017-08-07,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
6216,75,579,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
4247,33,579,2017-11-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0
5168,36,580,2017-01-02,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,38750.0
18230,88,580,2017-03-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0
14199,2,580,2017-05-06,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0
11902,51,580,2017-06-11,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220.0
10257,86,580,2017-12-06,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145.0
10098,8,581,2017-07-12,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0
12127,59,581,2017-08-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40779.0
4920,30,581,2017-08-21,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,34527.0
16879,83,581,2017-11-07,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36145.0
15799,54,582,2017-04-10,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
19514,40,582,2017-04-15,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
9984,27,582,2017-07-20,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
16829,58,582,2017-08-03,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0
3328,74,583,2017-09-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
6465,75,583,2017-10-02,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
12511,81,583,2017-10-12,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
2715,45,583,2017-11-29,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
9261,50,584,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470.0
14530,78,584,2017-02-22,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206.0
10933,2,584,2017-05-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0
8981,14,584,2017-08-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345.0
3665,50,585,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0
8090,82,585,2017-02-23,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145.0
1818,88,585,2017-03-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
16628,65,585,2017-03-13,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879.0
8584,8,585,2017-05-21,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33549.0
7880,30,585,2017-07-04,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0
